segment_id,direction,max_spots,sign_id
8234910,1,0,2319
8234910,0,0,2319
8235321,1,0,2319
8239300,1,0,2319
8239300,0,0,2319
8697759,0,4,632
8697759,1,6,632
8696345,1,4,632
8697949,0,0,2319
8699109,1,0,2319
8699109,0,0,2319
8693490,1,0,2319
8241676,0,0,2319
8594232,1,0,2319
8234817,0,0,2319
8234817,1,0,2319
8238072,1,0,2319
8237088,0,0,2319
8236964,0,0,2319
8240220,1,0,2319
8348009,1,0,2319
8348009,0,0,2319
8720222,1,0,980
8723620,1,0,980
8723620,0,0,980
8717427,1,0,980
8718566,1,0,980
8720734,1,0,980
8716720,1,0,980
8716720,0,0,980
8239604,0,0,980
8695891,0,0,980
8242572,1,0,2319
8234779,1,0,2319
8236644,0,0,2319
8237358,1,0,2319
8240497,1,0,2319
8238719,0,0,2319
8238719,1,0,2319
8594867,0,0,2319
8594867,1,0,2319
8239763,1,13,202
8234928,0,0,980
8237171,0,14,647
8241800,0,0,980
8594172,0,0,980
8594172,1,0,980
8597241,0,0,980
8234137,0,32,1029
8343946,1,0,980
8343946,0,0,980
8241843,0,0,980
8240308,0,0,980
8238113,1,0,980
8593122,1,0,980
8351676,0,0,2319
8347116,1,0,2319
8347714,1,0,2319
8239503,1,0,985
8239964,0,0,1002
8239964,1,0,1002
8237439,1,0,1002
8237396,1,0,1002
8343926,0,0,985
8239360,0,1,1423
8593820,1,0,985
8350783,0,0,2319
8597388,0,0,2319
8237288,0,0,2319
8237288,1,0,2319
8242413,0,0,2319
8238508,0,0,2319
8235929,0,0,2319
8697949,1,4,632
8829996,1,8,631
8833782,1,23,631
8834319,0,0,2319
8834319,1,0,2319
8238072,0,0,2319
8239902,0,0,2319
8237161,1,0,2319
8237396,0,11,1556
8352075,1,0,2319
8352075,0,0,2319
8240068,0,0,2319
8241278,0,0,2319
8239128,0,4,697
8239128,1,5,652
8235767,0,0,2319
8590083,1,29,630
8242749,0,6,669
8242749,1,5,669
8241736,0,0,2319
8242229,0,0,2319
8242047,0,0,2319
8239882,0,15,682
8238802,1,0,2319
8237683,1,0,2319
8234158,1,0,2319
8234158,0,0,2319
8241506,1,0,2319
8591057,0,0,2319
8696899,0,0,2319
8697549,1,0,2319
8697549,0,0,2319
8237990,1,0,2319
8234364,0,0,2319
8238833,1,0,2319
8238833,0,0,2319
8235566,1,0,2319
8241345,1,0,2319
8240703,1,0,2319
8241066,0,0,2319
8242286,1,0,2319
8596822,0,0,2319
8591001,1,0,2319
8592351,1,0,2319
8593558,0,0,2319
8590179,0,0,2319
8590179,1,0,2319
8241434,0,0,2319
8594296,1,0,2319
8594296,0,0,2319
8595675,1,0,2319
8693723,1,0,1002
8350783,1,0,2319
8235262,0,0,2319
8235263,0,0,2319
8235305,0,0,2319
8235262,1,5,1038
8235305,1,2,1149
8242413,1,0,2319
8238508,1,0,2319
8242238,1,0,2319
8235321,0,0,2319
8696345,0,0,2319
8693490,0,0,2319
8242763,1,0,2319
8242763,0,0,2319
8235158,1,0,2319
8829996,0,16,631
8242670,0,0,2319
8242670,1,0,2319
8594232,0,0,2319
8236637,1,0,2319
8826046,0,0,2319
8829016,1,0,2319
8829016,0,0,2319
8236932,0,0,2319
8238365,1,1,1556
8238365,0,0,2319
8236914,0,7,1029
8241782,1,0,2319
8241782,0,0,2319
8593729,1,0,2319
8593729,0,0,2319
8235491,0,0,2319
8235491,1,0,2319
8236579,0,6,1556
8235492,0,0,2319
8238389,0,0,2319
8593047,1,0,2319
8238950,1,0,2319
8238729,1,0,2319
8238729,0,0,2319
8240068,1,0,2319
8241278,1,0,2319
8594878,0,0,2319
8589852,1,0,2319
8589852,0,0,2319
8242229,1,0,2319
8237537,1,0,2319
8239882,1,13,1556
8242047,1,0,2319
8590521,0,0,2319
8241506,0,0,2319
8237331,0,0,2319
8591057,1,0,2319
8701419,0,0,2319
8696899,1,0,2319
8699168,0,0,2319
8695263,1,1,1423
8695263,0,1,1423
8234364,1,0,2319
8235566,0,6,1136
8238427,0,0,2319
8238427,1,0,2319
8237850,0,0,2319
8237850,1,0,2319
8241448,1,0,2319
8242323,0,0,2319
8234162,0,4,236
8234162,1,4,236
8596822,1,0,2319
8591001,0,0,2319
8242198,1,0,2319
8242198,0,5,1556
8241434,1,0,2319
8237634,0,11,235
8237634,1,0,2319
8237874,1,0,2319
8237874,0,0,2319
8241879,0,0,2319
8235199,1,0,2319
8236780,0,0,2319
8350609,0,0,2319
8350609,1,0,2319
8236705,0,0,2319
8237306,1,0,2319
8237306,0,0,2319
8241676,1,0,2319
8235158,0,0,2319
8833782,0,0,2319
8826046,1,0,2319
8236637,0,0,2319
8238040,0,0,2319
8238040,1,12,1041
8236932,1,0,2319
8239902,1,4,1556
8237161,0,6,1136
8236914,1,0,2319
8236579,1,6,1556
8235492,1,0,2319
8238389,1,4,1556
8593047,0,0,2319
8238950,0,0,2319
8236525,1,0,2319
8240452,1,3,1149
8240452,0,0,2319
8235767,1,5,652
8594878,1,0,2319
8590083,0,10,630
8596971,0,0,2319
8241736,1,0,2319
8239958,1,0,2319
8239958,0,0,2319
8589591,1,0,2319
8589591,0,0,2319
8237537,0,0,2319
8238802,0,0,2319
8237683,0,0,2319
8590521,1,0,2319
8240645,1,0,2319
8240645,0,0,2319
8237331,1,0,2319
8701419,1,0,2319
8238620,0,7,631
8699168,1,0,2319
8237990,0,0,2319
8241345,0,0,2319
8242796,1,0,2319
8237013,0,0,2319
8237013,1,0,2319
8240703,0,0,2319
8241066,1,0,2319
8242323,1,0,2319
8240296,0,0,2319
8240296,1,0,2319
8242286,0,0,2319
8595698,1,0,2319
8595698,0,0,2319
8592351,0,0,2319
8593558,1,0,2319
8593528,0,0,2319
8593528,1,0,2319
8242906,0,0,2319
8242906,1,0,2319
8241879,1,0,2319
8235199,0,0,2319
8241031,1,0,2319
8241031,0,0,2319
8239554,1,0,2319
8239554,0,0,2319
8594054,0,0,2319
8589848,1,0,2319
8589848,0,0,2319
8238934,1,0,2319
8241593,0,0,2319
8242016,1,0,2319
8235786,0,0,2319
8595693,1,0,2319
8238354,0,0,2319
8695891,1,0,980
8697070,1,0,980
8697070,0,0,980
8694625,1,0,980
8694625,0,0,980
8701432,1,0,980
8236862,1,0,980
8242050,1,0,980
8697813,1,0,980
8697813,0,0,980
8240264,0,0,980
8696850,1,0,980
8697031,1,12,1052
8240689,0,0,1002
8240689,1,0,1002
8239463,0,0,1002
8239929,0,1,1028
8239929,1,1,1028
8592082,0,0,985
8235696,1,0,1002
8236070,1,0,1002
8235185,1,0,1002
8242205,1,0,1002
8238007,0,0,1002
8236615,1,0,1002
8241314,1,0,1002
8241314,0,0,1002
8234202,0,0,1002
8593664,0,0,1002
8593664,1,0,1002
8591838,1,0,980
8593555,1,0,1002
8592031,0,0,1002
8593043,0,1,1423
8239531,0,12,1035
8592943,1,0,985
8597539,1,0,1002
8597539,0,0,1002
8589915,1,0,1002
8238300,0,0,980
8238300,1,0,980
8237104,1,0,980
8238323,0,0,980
8595014,1,18,1038
8595014,0,0,980
8243039,1,13,652
8243039,0,14,652
8241126,0,0,980
8238122,1,0,980
8236507,1,5,1038
8238386,0,4,202
8827773,1,0,2319
8827773,0,0,2319
8595675,0,0,2319
8235057,1,0,2319
8236145,1,0,2319
8236145,0,0,2319
8234494,0,0,2319
8234494,1,0,2319
8240477,1,0,2319
8240477,0,0,2319
8237950,1,0,2319
8237950,0,0,2319
8594054,1,0,2319
8238934,0,0,2319
8239623,1,7,1029
8239623,0,0,2319
8236705,1,0,2319
8597848,1,0,2319
8597848,0,0,2319
8235786,1,0,2319
8595693,0,0,2319
8238354,1,0,2319
8718566,0,0,980
8701868,1,0,980
8701868,0,0,980
8239604,1,0,980
8697543,1,0,980
8240075,1,0,980
8238062,1,0,980
8702007,0,0,980
8696834,1,0,980
8696835,1,0,980
8699847,1,0,980
8699847,0,0,980
8696835,0,0,980
8696834,0,0,980
8699297,0,0,980
8699297,1,0,980
8236862,0,0,980
8241593,1,0,2319
8242016,0,0,2319
8596345,1,0,2319
8596345,0,0,2319
8237088,1,0,2319
8236964,1,0,2319
8240220,0,0,2319
8720222,0,0,980
8717427,0,0,980
8720734,0,0,980
8237384,1,0,1002
8237384,0,0,1002
8597728,1,0,1002
8238328,0,0,1002
8238637,1,0,1002
8236974,0,0,1002
8236887,0,0,1002
8237129,0,0,1002
8242843,1,0,985
8242843,0,0,985
8593513,1,0,985
8593513,0,0,985
8237338,0,0,1002
8237338,1,0,1002
8241050,0,0,985
8238339,1,0,1002
8235801,0,0,1002
8235801,1,0,1002
8239431,1,0,1002
8239431,0,0,1002
8237840,1,0,985
8237840,0,0,985
8835123,0,0,1002
8835123,1,0,1002
8236245,0,0,1002
8237343,1,0,1002
8236912,0,0,1002
8237952,0,0,1002
8235185,0,0,1002
8242205,0,0,1002
8589775,1,0,980
8241409,0,0,985
8238043,1,0,980
8590488,0,0,980
8590488,1,0,980
8242570,0,0,985
8242570,1,0,985
8594273,0,0,980
8239013,0,0,1002
8697543,0,0,980
8240075,0,0,980
8238062,0,0,980
8702007,1,0,980
8701432,0,0,980
8234338,1,0,980
8242050,0,0,980
8240264,1,0,980
8696850,0,0,980
8697031,0,6,1052
8697707,1,0,980
8697707,0,0,980
8237522,1,0,2319
8237522,0,0,2319
8596298,1,0,2319
8596298,0,0,2319
8592269,1,3,1029
8234574,0,0,2319
8234574,1,0,2319
8345239,0,0,2319
8241520,1,4,634
8593898,0,6,630
8593898,1,4,630
8598228,0,0,2319
8236202,0,0,2319
8242968,1,4,1038
8235939,0,0,980
8235939,1,0,980
8242054,1,0,980
8238815,1,0,980
8236790,1,12,669
8236790,0,30,1035
8240155,0,10,686
8238421,0,0,980
8346049,0,0,980
8236419,1,0,980
8237393,1,0,2319
8234928,1,11,1038
8236040,1,0,2319
8236040,0,0,2319
8241490,1,3,650
8242556,1,0,2319
8235087,1,0,2319
8237459,0,9,647
8237459,1,0,2319
8242361,1,0,2319
8235594,1,0,2319
8235594,0,0,2319
8595824,0,2,677
8700388,1,4,686
8700388,0,5,686
8237893,0,0,2319
8239079,1,15,653
8234644,1,0,2319
8234644,0,0,2319
8235057,0,0,2319
8241088,1,0,2319
8238679,1,0,2319
8240577,0,0,2319
8238679,0,0,2319
8236780,1,3,978
8237695,0,0,2319
8240412,0,1,653
8242509,0,6,1165
8235719,0,0,2319
8239508,0,34,816
8239656,0,8,730
8236519,1,18,797
8234799,0,0,980
8236519,0,24,631
8238518,0,0,980
8240459,1,0,980
8240141,0,0,980
8240141,1,0,980
8238237,0,28,202
8236486,1,0,980
8236486,0,0,980
8699144,0,0,980
8699144,1,0,980
8234338,0,0,980
8234135,1,0,1002
8234135,0,0,1002
8238448,0,0,1002
8236230,0,0,1002
8242252,0,0,1002
8597728,0,0,1002
8237575,0,0,1002
8237575,1,0,1002
8241896,1,0,1002
8235768,1,0,1002
8593422,0,0,985
8240895,1,0,1002
8243013,1,0,1002
8240321,0,0,1002
8240321,1,0,985
8346748,1,0,985
8236245,1,0,1002
8236912,1,0,1002
8234202,1,0,1002
8591838,0,0,980
8239551,0,0,985
8241409,1,0,985
8239960,0,0,985
8593555,0,0,1002
8592031,1,0,1002
8593043,1,1,1423
8589546,0,1,1423
8591211,0,0,985
8590583,1,8,1029
8595770,0,0,1002
8239098,1,14,1035
8237104,0,0,980
8238323,1,0,980
8234776,1,0,980
8593696,0,0,980
8593696,1,19,1038
8596071,1,2,202
8237159,0,10,202
8237550,1,0,980
8240788,1,3,1044
8343683,1,0,2319
8693882,0,0,2319
8693882,1,0,2319
8592364,1,0,2319
8591997,0,0,2319
8596552,0,0,2319
8593394,1,0,2319
8591692,1,8,1029
8591692,0,5,1029
8589932,1,0,2319
8593447,1,8,1029
8593447,0,6,1029
8591240,1,8,1029
8591240,0,7,1029
8590085,1,7,798
8590085,0,0,2319
8242020,1,4,271
8241844,1,1,2319
8720223,0,0,2319
8596173,1,0,2319
8596173,0,0,2319
8590709,0,0,2319
8698318,0,0,2319
8698164,1,5,974
8694564,0,0,2319
8695679,1,0,2319
8694666,0,0,2319
8242303,1,0,2319
8234974,1,0,2319
8237442,0,0,2319
8235456,1,0,2319
8241527,0,0,2319
8241527,1,0,2319
8699760,1,0,2319
8830543,1,0,2319
8237608,1,0,2319
8242184,0,0,2319
8241945,1,0,2319
8241945,0,0,2319
8239502,0,0,2319
8237320,1,4,630
8237320,0,0,2319
8240462,1,14,1052
8598723,1,0,2319
8236580,0,0,2319
8236829,0,8,1035
8236718,0,0,2319
8239715,1,0,2319
8242860,1,0,2319
8240231,0,0,2319
8242306,0,0,2319
8240448,0,8,1029
8240571,1,4,1029
8234262,1,13,1043
8240840,1,0,2319
8236711,1,0,2319
8239960,1,0,985
8594199,0,0,985
8594199,1,0,985
8234727,0,0,2319
8236893,1,0,2319
8240691,1,0,2319
8236783,1,0,2319
8236783,0,0,2319
8701378,1,10,652
8701378,0,16,652
8234959,0,4,1167
8692857,1,11,634
8692858,1,0,2319
8701223,0,12,634
8701223,1,12,634
8596639,1,15,677
8234351,1,7,681
8699629,0,0,2319
8835078,1,0,2319
8234183,0,5,630
8234183,1,10,630
8237673,1,10,216
8239651,1,14,1149
8234733,1,0,2319
8234733,0,0,2319
8235294,1,0,2319
8242802,0,0,2319
8234909,1,16,1038
8236262,0,1,1062
8240281,0,9,1038
8240281,1,6,1038
8234678,1,14,1038
8234678,0,0,2319
8238545,1,7,731
8242955,0,15,1029
8238618,0,2,1062
8595030,0,1,1029
8595030,1,5,1029
8239972,0,0,2319
8345239,1,0,2319
8238935,1,13,1038
8238935,0,15,1038
8240958,0,4,1029
8238828,1,2,1055
8236789,1,2,1737
8598038,0,0,2319
8598038,1,0,2319
8240455,0,8,731
8241339,0,0,2319
8238386,1,0,2319
8237159,1,0,2319
8345004,1,0,2319
8235985,1,0,2319
8240310,0,4,202
8241520,0,5,634
8240936,0,11,653
8239644,1,11,798
8595747,1,18,652
8239508,1,10,1038
8240638,0,6,1132
8239656,1,6,730
8241424,0,0,980
8241424,1,9,1038
8240167,0,0,980
8236183,0,0,980
8236183,1,5,1029
8238518,1,0,980
8242788,0,2,669
8593157,1,5,345
8589738,1,0,2319
8596037,1,0,2319
8590012,1,11,650
8591211,1,8,1035
8593749,1,0,2319
8237514,1,17,1695
8593409,1,0,1002
8236428,0,0,980
8592943,0,0,985
8595770,1,0,1002
8589915,0,0,1002
8239098,0,0,980
8234776,0,0,980
8593135,0,0,980
8238618,1,0,980
8241126,1,0,980
8238122,0,0,980
8235551,1,0,980
8235619,1,0,980
8236507,0,0,980
8596071,0,2,202
8237550,0,0,980
8240788,0,2,798
8234535,1,0,2319
8238837,0,0,2319
8242551,1,0,2319
8235601,1,0,2319
8235601,0,0,2319
8241184,0,0,2319
8234869,0,0,2319
8240691,0,0,2319
8236840,1,0,2319
8697394,1,0,2319
8697394,0,2,1055
8698191,1,3,231
8698191,0,6,231
8694308,0,5,634
8242926,1,0,2319
8242926,0,3,632
8238533,0,0,2319
8696937,1,5,652
8242736,1,6,653
8234727,1,0,2319
8240687,0,3,235
8236910,0,5,235
8238112,1,0,2319
8242551,0,0,2319
8235633,0,4,231
8235633,1,0,2319
8236893,0,0,2319
8238312,1,0,2319
8238312,0,0,2319
8241184,1,0,2319
8234869,1,7,807
8236840,0,0,2319
8694091,1,13,696
8694091,0,5,634
8694308,1,11,634
8238533,1,0,2319
8696937,0,6,652
8593282,0,0,2319
8593282,1,0,2319
8242736,0,6,653
8237692,0,6,686
8237692,1,3,686
8234959,1,0,2319
8592082,1,4,1556
8596639,0,7,647
8697453,0,4,669
8697453,1,3,669
8234351,0,0,2319
8834150,1,0,2319
8834150,0,0,2319
8835078,0,0,2319
8237673,0,0,2319
8241280,1,2,231
8236516,1,0,2319
8237729,0,4,1038
8234958,1,0,2319
8242519,1,0,2319
8242519,0,0,2319
8235101,1,0,2319
8598760,1,0,2319
8598760,0,9,647
8592364,0,0,2319
8598206,1,0,2319
8598206,0,0,2319
8591997,1,0,2319
8592267,1,0,2319
8592267,0,0,2319
8594583,0,5,202
8594583,1,8,202
8596813,1,7,1035
8596813,0,0,2319
8242020,0,6,271
8241844,0,0,2319
8720223,1,0,2319
8595849,1,0,2319
8697649,1,3,695
8697649,0,3,695
8694564,1,0,2319
8700673,0,0,2319
8694666,1,0,2319
8239939,0,0,2319
8240808,0,0,2319
8234974,0,0,2319
8237442,1,0,2319
8235456,0,0,2319
8699760,0,0,2319
8698695,0,6,695
8239858,1,0,2319
8597120,0,0,2319
8241286,1,0,2319
8237608,0,0,2319
8242065,1,0,2319
8242065,0,0,2319
8240323,1,0,2319
8240323,0,12,630
8697583,0,23,632
8697583,1,52,632
8692857,0,11,634
8692858,0,0,2319
8596968,1,15,686
8239651,0,0,2319
8241280,0,4,1055
8834497,0,0,2319
8834497,1,0,2319
8828925,1,0,2319
8828925,0,0,2319
8827257,1,15,653
8241536,0,40,686
8596031,1,0,2319
8598813,1,4,647
8343683,0,0,2319
8699378,1,0,2319
8699378,0,0,2319
8596552,1,0,2319
8593394,0,0,2319
8589932,0,0,2319
8595849,0,0,2319
8590709,1,0,2319
8698318,1,0,2319
8698164,0,0,2319
8700673,1,0,2319
8695679,0,0,2319
8242303,0,0,2319
8239939,1,0,2319
8240808,1,0,2319
8695138,0,0,2319
8695138,1,5,1556
8830543,0,0,2319
8698695,1,7,695
8239858,0,0,2319
8597120,1,0,2319
8241286,0,0,2319
8242184,1,0,2319
8239395,1,0,2319
8239395,0,4,630
8240462,0,9,1052
8598723,0,0,2319
8237631,0,19,647
8237631,1,15,647
8238187,0,0,980
8242270,1,0,980
8239644,0,0,980
8242339,1,0,980
8242339,0,5,1029
8236882,1,0,980
8242968,0,3,1038
8238815,0,0,980
8236419,0,0,980
8236580,1,0,2319
8236829,1,7,1035
8237360,0,3,1038
8239715,0,0,2319
8242860,0,0,2319
8590956,1,8,202
8241786,0,10,1059
8592607,1,1,1035
8592607,0,0,2319
8240448,1,8,1029
8240571,0,5,1029
8237066,0,0,2319
8237066,1,0,2319
8235926,0,1,1423
8239639,0,9,632
8239639,1,0,2319
8242966,0,0,2319
8242966,1,13,669
8236866,0,0,2319
8234529,1,6,1035
8234529,0,0,2319
8237579,0,0,2319
8236905,0,2,1038
8235294,0,0,2319
8242802,1,0,2319
8237065,0,0,2319
8237065,1,27,202
8234909,0,0,2319
8240271,1,8,1038
8240271,0,10,1038
8236262,1,5,1062
8242724,0,0,2319
8242724,1,0,2319
8597062,1,4,345
8597062,0,0,2319
8238545,0,0,2319
8235551,0,0,2319
8595031,0,0,2319
8592269,0,5,1029
8239972,1,14,798
8235493,0,3,798
8235493,1,3,1063
8590583,0,4,1029
8240958,1,11,1029
8236789,0,3,647
8234052,1,6,1043
8234052,0,0,2319
8240455,1,0,2319
8238057,1,10,1035
8242793,1,0,2319
8345392,1,0,2319
8345392,0,0,2319
8345004,0,21,1029
8241544,1,23,278
8237904,0,18,669
8240426,1,0,2319
8239475,1,8,686
8238801,0,0,2319
8240310,1,2,202
8592161,1,0,2319
8598228,1,0,2319
8242306,1,7,1029
8241786,1,7,1059
8238318,1,0,2319
8238318,0,0,2319
8234262,0,0,2319
8240840,0,0,2319
8235926,1,1,1423
8239724,1,18,669
8243077,1,0,2319
8243077,0,0,2319
8239724,0,0,2319
8237476,0,0,2319
8235759,1,0,2319
8235759,0,0,2319
8234155,1,0,2319
8234155,0,6,1029
8236905,1,0,2319
8236238,1,2,1043
8236238,0,0,2319
8241339,1,0,2319
8242793,0,0,2319
8238057,0,0,2319
8241544,0,0,2319
8237904,1,14,669
8831547,0,0,2319
8833405,0,0,2319
8832137,0,0,2319
8239475,0,30,686
8235985,0,0,2319
8238801,1,0,2319
8593440,1,2,1032
8591436,1,0,2319
8242947,1,4,631
8598312,1,12,1695
8241732,1,0,2319
8240856,1,0,2319
8240856,0,0,2319
8237492,1,0,2319
8237492,0,0,2319
8598756,1,0,980
8598756,0,0,980
8593294,0,0,980
8235027,0,14,1038
8242131,1,4,653
8240521,0,0,980
8240521,1,13,686
8238187,1,0,980
8242270,0,0,980
8238285,0,0,980
8236882,0,0,980
8238285,1,32,809
8595747,0,0,980
8242932,1,0,980
8234026,0,0,980
8346049,1,0,980
8237393,0,0,2319
8236765,1,0,2319
8242443,1,20,286
8238462,1,12,652
8238462,0,40,816
8242095,1,5,652
8235425,0,0,2319
8237811,0,0,2319
8242383,1,0,2319
8242383,0,0,2319
8235087,0,0,2319
8242361,0,0,2319
8240631,1,0,2319
8240631,0,0,2319
8700389,0,8,686
8240308,1,0,2319
8241154,1,5,216
8241154,0,5,216
8236711,0,0,2319
8236866,1,0,2319
8237476,1,0,2319
8237722,1,6,231
8237722,0,0,2319
8237579,1,0,2319
8238828,0,0,2319
8238248,1,0,2319
8238248,0,0,2319
8234674,1,0,2319
8241732,0,0,2319
8240015,1,7,695
8240015,0,5,695
8594790,1,3,1038
8235027,1,13,1038
8242131,0,4,653
8593236,0,3,630
8593236,1,4,630
8242947,0,0,2319
8236202,1,14,653
8594790,0,0,2319
8593294,1,0,980
8242932,0,0,980
8242054,0,0,980
8240155,1,4,686
8238421,1,0,980
8240260,1,3,686
8240260,0,0,980
8237893,1,0,980
8345762,1,0,980
8345762,0,0,980
8236508,0,0,980
8236508,1,0,980
8235303,0,0,980
8235303,1,5,1033
8242095,0,1,652
8237612,0,0,2319
8237612,1,9,202
8236381,1,0,2319
8235425,1,4,653
8241490,0,0,2319
8237811,1,8,686
8242556,0,0,2319
8234686,1,0,2319
8234686,0,0,2319
8595824,1,5,647
8700389,1,9,686
8239079,0,13,1027
8235524,1,8,216
8238792,1,3,978
8238792,0,8,236
8238363,1,0,2319
8235978,0,0,2319
8237695,1,0,2319
8234676,0,11,798
8234676,1,0,2319
8240412,1,2,653
8238688,1,5,630
8242509,1,7,798
8237877,1,15,795
8235524,0,0,2319
8235978,1,0,2319
8238688,0,7,630
8235719,1,0,2319
8234627,1,0,980
8235552,0,0,2319
8238077,0,46,1048
8240963,0,0,980
8236836,1,0,2319
8236672,0,0,980
8235095,1,0,980
8596666,0,0,2319
8238732,1,0,2319
8238732,0,0,2319
8234242,0,0,2319
8241696,1,0,2319
8235555,1,0,980
8239728,1,9,1035
8236523,0,0,2319
8597335,1,0,2319
8240628,0,11,669
8242979,0,0,980
8238025,0,0,2319
8239943,1,0,2319
8242431,1,13,236
8238526,0,0,2319
8240751,0,14,1041
8240751,1,12,1041
8235214,0,0,2319
8346348,1,0,980
8237408,0,0,980
8236100,0,0,980
8236100,1,0,980
8240783,0,0,980
8241453,1,12,647
8241612,0,0,980
8237644,1,0,980
8236588,1,7,1052
8234905,0,11,731
8242274,1,8,1052
8239965,1,45,653
8237877,0,12,795
8235552,1,0,2319
8699726,1,0,2319
8234627,0,0,980
8236672,1,0,980
8236836,0,17,634
8237622,1,21,634
8238325,1,16,1137
8237622,0,28,634
8241696,0,0,2319
8235555,0,0,980
8235068,1,0,980
8239728,0,0,2319
8235068,0,0,980
8234922,1,0,2319
8236523,1,0,2319
8239586,0,0,980
8240628,1,6,669
8241444,1,0,980
8241444,0,0,980
8234504,1,4,652
8236327,1,8,286
8242979,1,0,980
8236327,0,0,2319
8234043,1,0,2319
8234999,0,6,236
8242431,0,12,697
8238526,1,0,2319
8242789,0,0,2319
8235214,1,0,2319
8240551,0,0,2319
8234586,0,13,647
8240783,1,6,652
8241663,0,0,980
8590473,1,4,686
8346895,0,0,980
8346895,1,0,980
8242788,1,0,980
8238637,0,3,686
8593135,1,0,2319
8235619,0,0,2319
8235910,1,0,2319
8239586,1,9,2318
8595506,1,0,2319
8593749,0,0,2319
8592998,1,0,2319
8239622,1,0,2319
8595813,1,0,2319
8242620,1,16,1695
8240638,1,8,1132
8699708,0,0,980
8699708,1,0,980
8234799,1,0,980
8240167,1,0,980
8240459,0,0,980
8238237,1,10,202
8238077,1,40,1048
8240963,1,0,980
8699726,0,0,2319
8238325,0,0,2319
8235095,0,3,1003
8238258,0,0,980
8596666,1,0,2319
8238258,1,2,686
8234922,0,1,2319
8597335,0,16,1556
8234130,1,7,669
8234130,0,5,669
8238025,1,0,2319
8241862,1,0,2319
8241862,0,0,2319
8239943,0,0,1149
8234504,0,3,652
8234043,0,2,677
8234999,1,4,236
8242789,1,0,2319
8240551,1,5,647
8346348,0,0,980
8241419,0,3,652
8241419,1,11,652
8236666,0,0,980
8241663,1,0,980
8590473,0,0,980
8595506,0,0,2319
8240936,1,7,650
8351335,1,12,647
8351335,0,4,647
8347722,1,12,647
8347722,0,0,2319
8240393,1,12,647
8240393,0,9,647
8242620,0,0,2319
8241050,1,0,2319
8241670,1,10,1060
8238467,0,0,2319
8240337,1,0,2319
8595035,1,12,231
8237129,1,7,686
8238620,1,5,695
8237645,1,0,980
8593451,1,10,1029
8593451,0,14,1029
8237300,1,8,686
8237514,0,0,2319
8241670,0,8,686
8236563,1,2,652
8236666,1,0,2319
8241612,1,0,2319
8236974,1,3,2318
8241453,0,2,647
8234026,1,2,216
8237408,1,4,2319
8238467,1,0,2319
8236232,1,15,695
8242231,0,10,652
8236588,0,8,1052
8239099,1,8,1029
8240237,0,1,1059
8237906,1,14,669
8236441,1,2,784
8240629,1,4,1035
8240629,0,8,1035
8238182,1,2,686
8236895,1,3,216
8241777,0,6,1029
8238709,1,12,1035
8598175,0,0,980
8593136,0,13,1035
8240584,1,4,976
8238161,1,2,980
8238161,1,2,231
8240436,0,2,798
8238157,0,65,1038
8238738,1,2,202
8240669,0,0,980
8237526,1,8,1038
8238519,0,3,647
8234622,1,3,235
8242120,0,4,216
8238866,0,0,980
8241978,1,10,1035
8234383,1,5,686
8241123,0,12,690
8235275,1,3,787
8237911,1,3,1044
8239067,1,0,980
8242614,1,4,798
8234622,0,0,235
8242464,1,3,231
8238335,1,18,732
8238531,0,9,637
8234045,1,8,1035
8234986,1,0,980
8598418,0,5,1038
8235791,1,4,974
8591869,1,23,632
8593468,1,10,669
8593468,0,26,921
8595682,1,5,652
8597824,0,0,980
8597824,1,0,980
8591770,1,16,653
8593750,1,0,980
8594235,0,0,980
8598464,0,0,980
8598726,0,0,980
8597207,0,0,980
8597207,1,0,980
8590434,0,0,980
8590435,1,0,980
8594410,1,0,980
8596379,1,0,980
8595174,1,0,980
8594235,1,0,980
8598726,1,0,980
8593057,0,0,980
8593056,0,0,980
8594410,0,0,980
8596379,0,0,980
8595174,0,0,980
8240253,0,15,630
8591770,0,13,653
8593750,0,0,980
8598464,1,0,980
8593057,1,0,980
8593056,1,0,980
8590434,1,0,980
8590435,0,0,980
8598761,0,0,980
8598761,1,0,980
8238403,0,7,271
8235616,1,15,202
8698342,1,2,647
8237956,1,4,236
8237956,0,3,236
8238987,1,5,652
8702036,1,8,634
8698343,1,2,1000
8235155,0,0,980
8597344,0,40,633
8593248,1,0,980
8593248,0,0,980
8234905,1,23,630
8241049,1,0,980
8241049,0,0,980
8236955,1,0,1002
8236955,0,0,980
8697708,1,2,1042
8697708,0,2,1042
8234903,1,0,980
8234903,0,0,980
8593257,1,20,634
8593257,0,0,980
8595305,1,11,652
8595305,0,10,652
8701807,1,5,980
8701807,1,5,669
8701807,0,0,980
8236944,1,4,236
8236944,0,3,1164
8241043,1,0,980
8234111,0,0,980
8234111,1,0,980
8236247,0,0,980
8237837,0,0,980
8234348,0,0,980
8234348,1,0,980
8237076,1,0,980
8235687,1,0,980
8235687,0,0,980
8235861,0,0,980
8596397,1,0,980
8241043,0,3,1029
8241042,1,20,669
8241042,0,13,669
8699764,1,9,669
8699765,1,6,669
8699766,1,8,669
8699767,1,2,669
8241033,1,11,653
8241033,0,12,1038
8595317,1,0,980
8595317,0,0,980
8234891,1,8,653
8234891,0,0,980
8241029,1,0,980
